student_id,code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
646097,EEE,2014J,F,Scotland,HE Qualification,0-10%,0-35,0,60,N,Withdrawn
646109,EEE,2014J,M,North Western Region,HE Qualification,0-10%,0-35,0,60,N,Withdrawn
646184,EEE,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Pass
646197,EEE,2014J,M,Scotland,Post Graduate Qualification,90-100%,0-35,0,60,N,Distinction
646218,EEE,2014J,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
646361,EEE,2014J,M,North Western Region,HE Qualification,80-90%,0-35,0,60,N,Pass
646363,EEE,2014J,M,East Anglian Region,HE Qualification,60-70%,0-35,0,60,N,Fail
646459,EEE,2014J,M,London Region,HE Qualification,10-20,0-35,0,150,N,Withdrawn
646502,EEE,2014J,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
646520,EEE,2014J,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,Y,Pass
646547,EEE,2014J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail
646581,EEE,2014J,M,Wales,Lower Than A Level,30-40%,0-35,0,30,N,Fail
646722,EEE,2014J,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
646747,EEE,2014J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
646815,EEE,2014J,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail
646841,EEE,2014J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
646903,EEE,2014J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
646998,EEE,2014J,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
647043,EEE,2014J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
647083,EEE,2014J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,180,N,Pass
647148,EEE,2014J,M,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,Pass
647179,EEE,2014J,M,London Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail
647184,EEE,2014J,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
647217,EEE,2014J,M,Wales,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn
647358,EEE,2014J,M,Scotland,A Level or Equivalent,60-70%,0-35,0,30,N,Fail
647405,EEE,2014J,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn
647432,EEE,2014J,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
647466,EEE,2014J,F,North Region,HE Qualification,10-20,0-35,0,60,N,Pass
647518,EEE,2014J,M,Wales,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn
647645,EEE,2014J,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,90,N,Pass
647791,EEE,2014J,M,West Midlands Region,No Formal quals,0-10%,0-35,0,30,N,Withdrawn
647865,EEE,2014J,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
647887,EEE,2014J,F,London Region,No Formal quals,0-10%,0-35,0,60,N,Withdrawn
647888,EEE,2014J,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
647916,EEE,2014J,M,North Region,A Level or Equivalent,,0-35,0,60,N,Pass
647919,EEE,2014J,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
647983,EEE,2014J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
647988,EEE,2014J,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
648001,EEE,2014J,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Distinction
648058,EEE,2014J,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
648090,EEE,2014J,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
648091,EEE,2014J,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
648136,EEE,2014J,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
648250,EEE,2014J,F,London Region,HE Qualification,50-60%,0-35,0,90,N,Withdrawn
648285,EEE,2014J,M,Ireland,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
648354,EEE,2014J,F,North Western Region,A Level or Equivalent,20-30%,35-55,0,120,N,Pass
648369,EEE,2014J,M,Wales,HE Qualification,40-50%,0-35,0,60,N,Pass
648370,EEE,2014J,M,South East Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
648422,EEE,2014J,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass
648429,EEE,2014J,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn
648436,EEE,2014J,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Pass
648440,EEE,2014J,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn
648469,EEE,2014J,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,30,N,Distinction
648518,EEE,2014J,F,Scotland,A Level or Equivalent,60-70%,0-35,0,180,N,Fail
648652,EEE,2014J,M,Wales,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn
648654,EEE,2014J,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
648687,EEE,2014J,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
648787,EEE,2014J,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
648834,EEE,2014J,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Withdrawn
648843,EEE,2014J,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
648852,EEE,2014J,M,North Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn
648902,EEE,2014J,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass
648942,EEE,2014J,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
649001,EEE,2014J,M,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn
649069,EEE,2014J,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
649171,EEE,2014J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
649200,EEE,2014J,M,North Region,A Level or Equivalent,10-20,0-35,0,90,N,Withdrawn
649215,EEE,2014J,M,London Region,Lower Than A Level,20-30%,0-35,0,90,N,Fail
649230,EEE,2014J,F,Scotland,Lower Than A Level,0-10%,0-35,0,180,N,Withdrawn
649248,EEE,2014J,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,90,N,Withdrawn
649255,EEE,2014J,M,Yorkshire Region,HE Qualification,70-80%,0-35,0,60,N,Distinction
649310,EEE,2014J,M,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
649332,EEE,2014J,M,West Midlands Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn
649339,EEE,2014J,M,West Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction
649343,EEE,2014J,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass
649506,EEE,2014J,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,N,Fail
649637,EEE,2014J,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Distinction
649667,EEE,2014J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
649701,EEE,2014J,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn
649713,EEE,2014J,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
649718,EEE,2014J,M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Distinction
649720,EEE,2014J,M,Wales,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn
649738,EEE,2014J,M,East Anglian Region,HE Qualification,20-30%,35-55,0,60,N,Pass
649755,EEE,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
649783,EEE,2014J,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn
649840,EEE,2014J,M,South Region,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn
649843,EEE,2014J,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
649861,EEE,2014J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn
649863,EEE,2014J,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
649935,EEE,2014J,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
649943,EEE,2014J,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,30,N,Pass
650027,EEE,2014J,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction
650105,EEE,2014J,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Fail
650137,EEE,2014J,M,London Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
650145,EEE,2014J,M,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail
650164,EEE,2014J,M,Scotland,HE Qualification,90-100%,0-35,0,30,N,Pass
650192,EEE,2014J,M,North Region,Lower Than A Level,60-70%,0-35,0,30,N,Withdrawn
650223,EEE,2014J,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
650330,EEE,2014J,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction
650334,EEE,2014J,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
650341,EEE,2014J,F,London Region,A Level or Equivalent,30-40%,0-35,0,150,N,Pass
650384,EEE,2014J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,N,Withdrawn
650471,EEE,2014J,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
650504,EEE,2014J,M,Scotland,A Level or Equivalent,70-80%,0-35,0,40,N,Distinction
650533,EEE,2014J,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass
650575,EEE,2014J,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,90,N,Fail
650578,EEE,2014J,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Withdrawn
650592,EEE,2014J,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass
650666,EEE,2014J,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,Y,Distinction
650734,EEE,2014J,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
650752,EEE,2014J,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,30,N,Fail
650770,EEE,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction
650816,EEE,2014J,M,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Pass
650849,EEE,2014J,F,Scotland,HE Qualification,70-80%,0-35,0,60,N,Withdrawn
650856,EEE,2014J,M,London Region,Lower Than A Level,30-40%,0-35,0,120,N,Distinction
650926,EEE,2014J,M,North Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
650927,EEE,2014J,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,N,Distinction
650950,EEE,2014J,M,Scotland,HE Qualification,40-50%,35-55,0,30,N,Fail
650987,EEE,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
651015,EEE,2014J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass
651086,EEE,2014J,M,South Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn
651155,EEE,2014J,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,60,N,Distinction
651156,EEE,2014J,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
651191,EEE,2014J,M,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn
651245,EEE,2014J,M,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,Pass
651298,EEE,2014J,M,North Western Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn
651337,EEE,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
651361,EEE,2014J,M,South West Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn
651371,EEE,2014J,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
651384,EEE,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
651533,EEE,2014J,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Distinction
651534,EEE,2014J,M,Scotland,HE Qualification,30-40%,0-35,0,30,N,Pass
651616,EEE,2014J,M,West Midlands Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn
651635,EEE,2014J,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,Y,Pass
651648,EEE,2014J,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
651734,EEE,2014J,M,South East Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail
651766,EEE,2014J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
651828,EEE,2014J,M,Scotland,HE Qualification,60-70%,35-55,0,60,N,Distinction
651839,EEE,2014J,M,North Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
651850,EEE,2014J,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,90,N,Pass
651915,EEE,2014J,M,Wales,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn
651930,EEE,2014J,M,South West Region,Lower Than A Level,60-70%,0-35,0,30,N,Distinction
651933,EEE,2014J,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
651935,EEE,2014J,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
651950,EEE,2014J,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
651995,EEE,2014J,M,South Region,A Level or Equivalent,20-30%,0-35,0,90,N,Distinction
652054,EEE,2014J,M,South East Region,HE Qualification,40-50%,35-55,0,60,N,Pass
652233,EEE,2014J,M,London Region,HE Qualification,10-20,0-35,0,30,N,Withdrawn
652285,EEE,2014J,M,North Region,HE Qualification,,0-35,0,60,N,Distinction
652287,EEE,2014J,M,North Region,Post Graduate Qualification,,35-55,0,60,N,Withdrawn
652302,EEE,2014J,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Pass
652442,EEE,2014J,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail
652460,EEE,2014J,M,Scotland,A Level or Equivalent,90-100%,35-55,0,30,N,Pass
652476,EEE,2014J,F,Scotland,HE Qualification,60-70%,0-35,0,120,N,Pass
652501,EEE,2014J,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
652571,EEE,2014J,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
652606,EEE,2014J,M,North Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn
652667,EEE,2014J,M,London Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn
652861,EEE,2014J,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass
652880,EEE,2014J,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass
652894,EEE,2014J,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
652902,EEE,2014J,M,London Region,HE Qualification,40-50%,0-35,0,120,N,Distinction
652971,EEE,2014J,M,South East Region,A Level or Equivalent,30-40%,35-55,0,90,N,Distinction
653090,EEE,2014J,M,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Fail
653168,EEE,2014J,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
653177,EEE,2014J,F,West Midlands Region,HE Qualification,20-30%,35-55,0,90,N,Withdrawn
653210,EEE,2014J,M,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
653248,EEE,2014J,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
653326,EEE,2014J,M,Scotland,Lower Than A Level,70-80%,0-35,0,30,N,Fail
653352,EEE,2014J,M,South East Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass
653360,EEE,2014J,M,North Western Region,HE Qualification,10-20,35-55,0,120,N,Withdrawn
653440,EEE,2014J,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
653506,EEE,2014J,M,South East Region,Lower Than A Level,10-20,0-35,0,90,N,Fail
653587,EEE,2014J,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Distinction
653608,EEE,2014J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail
653661,EEE,2014J,M,South East Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail
653665,EEE,2014J,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass
653688,EEE,2014J,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
653718,EEE,2014J,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
653801,EEE,2014J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
653887,EEE,2014J,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass
653998,EEE,2014J,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Pass
654031,EEE,2014J,M,North Region,A Level or Equivalent,,35-55,0,60,Y,Pass
654095,EEE,2014J,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail
654125,EEE,2014J,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail
654198,EEE,2014J,M,South Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass
654202,EEE,2014J,M,South East Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn
654213,EEE,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
654240,EEE,2014J,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
654295,EEE,2014J,F,Ireland,A Level or Equivalent,10-20,35-55,0,90,N,Withdrawn
654325,EEE,2014J,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
654397,EEE,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
654464,EEE,2014J,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
654485,EEE,2014J,F,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Pass
654547,EEE,2014J,M,London Region,HE Qualification,20-30%,35-55,0,60,N,Pass
654570,EEE,2014J,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
654579,EEE,2014J,F,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
654668,EEE,2014J,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
654676,EEE,2014J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
654755,EEE,2014J,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
654801,EEE,2014J,M,Scotland,HE Qualification,70-80%,35-55,0,60,N,Pass
654822,EEE,2014J,M,North Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
654876,EEE,2014J,M,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
654888,EEE,2014J,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn
654891,EEE,2014J,M,South Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass
654925,EEE,2014J,M,Scotland,Lower Than A Level,30-40%,35-55,0,60,N,Fail
654933,EEE,2014J,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn
655051,EEE,2014J,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,150,N,Withdrawn
655242,EEE,2014J,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
655383,EEE,2014J,F,South East Region,Lower Than A Level,80-90%,0-35,0,360,N,Withdrawn
655396,EEE,2014J,M,Scotland,HE Qualification,20-30%,35-55,0,60,N,Pass
655468,EEE,2014J,M,Scotland,Lower Than A Level,20-30%,0-35,0,120,N,Fail
655484,EEE,2014J,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,90,Y,Withdrawn
655498,EEE,2014J,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction
655558,EEE,2014J,M,North Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn
655609,EEE,2014J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
655634,EEE,2014J,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn
655680,EEE,2014J,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
655764,EEE,2014J,M,Scotland,HE Qualification,10-20,0-35,0,60,N,Pass
655794,EEE,2014J,M,South East Region,Lower Than A Level,90-100%,35-55,0,60,N,Distinction
655865,EEE,2014J,M,Yorkshire Region,HE Qualification,10-20,0-35,0,60,N,Pass
655869,EEE,2014J,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Distinction
655924,EEE,2014J,F,London Region,HE Qualification,50-60%,0-35,0,90,N,Distinction
655973,EEE,2014J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
656010,EEE,2014J,M,Scotland,Lower Than A Level,40-50%,0-35,0,30,N,Pass
656057,EEE,2014J,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass
656068,EEE,2014J,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail
656134,EEE,2014J,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Distinction
656203,EEE,2014J,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn
656347,EEE,2014J,M,North Region,No Formal quals,,0-35,0,60,N,Pass
656446,EEE,2014J,M,North Western Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass
656535,EEE,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn
656553,EEE,2014J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
656578,EEE,2014J,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
656815,EEE,2014J,M,Wales,Lower Than A Level,70-80%,0-35,0,60,N,Pass
656825,EEE,2014J,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn
656854,EEE,2014J,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
656906,EEE,2014J,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
656928,EEE,2014J,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
656929,EEE,2014J,F,London Region,A Level or Equivalent,10-20,0-35,0,210,N,Fail
656954,EEE,2014J,M,North Western Region,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn
657002,EEE,2014J,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
657062,EEE,2014J,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
657091,EEE,2014J,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn
657128,EEE,2014J,M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass
657194,EEE,2014J,M,Ireland,HE Qualification,,35-55,0,60,N,Distinction
657196,EEE,2014J,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
657209,EEE,2014J,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
657210,EEE,2014J,M,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Fail
657226,EEE,2014J,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
657319,EEE,2014J,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,180,N,Pass
674253,EEE,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass
674296,EEE,2014J,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,30,N,Withdrawn
674430,EEE,2014J,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,Y,Pass
674457,EEE,2014J,M,Wales,Lower Than A Level,10-20,0-35,0,30,N,Fail
674720,EEE,2014J,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
674747,EEE,2014J,M,Ireland,Lower Than A Level,,0-35,0,90,N,Fail
674808,EEE,2014J,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass
674853,EEE,2014J,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Pass
674882,EEE,2014J,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
674888,EEE,2014J,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
674889,EEE,2014J,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
674941,EEE,2014J,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
674965,EEE,2014J,M,North Region,A Level or Equivalent,30-40%,0-35,0,210,N,Withdrawn
675104,EEE,2014J,M,North Western Region,HE Qualification,20-30%,0-35,0,90,N,Withdrawn
